error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t,3.cx,3.cy,3.rx,3.ry,3.t
0.7590492343127901,-0.9486832980505135,1.5811388300841895,1.0,2.0,0.7853981633974483,-0.24157651686396608,2.288245611270737,1.0,2.0,0.7853981633974483,0.24157651686396653,2.288245611270737,2.0,1.0,0.7853981633974483,0.9486832980505139,1.5811388300841895,2.0,1.0,0.7853981633974483
0.6169276118845206,-1.0734056567401171,1.5092967190696391,1.125081497912075,2.063844225823178,0.6976570598985693,-0.2949269692971756,2.3134277614578784,0.9784508448194785,2.0487119206797186,0.8206921473402112,0.42226039421975103,2.319859652220168,1.9681356935876886,0.8973119144714727,0.8760132199616311,0.9460722318178516,1.5961847125308055,1.8834570215123474,0.8583149395337106,0.7532855057539142
0.41669594079002775,-1.1817491314941007,1.394319778206076,1.1540660388435973,2.097052013941919,0.7415440127353407,-0.2771020518655488,2.4185808390041923,0.9302236425966791,2.0134983548585192,0.7032798916946578,0.4288557478361313,2.316165840140278,1.8944701629595178,0.7539602995215706,0.9053081213452565,1.029995435523828,1.609702387927945,1.8702385074954966,0.9057765067614021,0.7208539775296028
0.4258437158242038,-1.1494682271831367,1.4272601774561282,1.10496016106806,2.0493599256350437,0.7409601480144496,-0.3971133723948428,2.4185358773132926,0.9762601274005779,2.0112762238709356,0.6785265960902246,0.4469537045236501,2.337883322360381,1.9075703131914103,0.6719629011531597,0.9483872837661695,1.0996278950546394,1.555089468148689,1.8938484954966308,0.937110335814977,0.6977224241600968
0.3293880478646689,-1.2162417205325011,1.3413612779669466,1.126792070591614,2.0908201845462435,0.7844315142851302,-0.3675138395863054,2.4578998735873867,0.9186188699832237,2.0389289304747034,0.6167995521285425,0.49762388881017583,2.3608429906775164,1.9011095614499578,0.6389560761180099,0.9554015350056705,1.0861316713089408,1.5786647030466414,1.8294180302625056,0.843570295398947,0.663429396934558
0.2886583071428017,-1.1665440360654424,1.3724475652605959,1.1178245206265665,2.0706125145933405,0.8112748550584572,-0.44643859186724566,2.432763952071972,0.9957027720015086,2.0763095702808236,0.5848730187598516,0.5530150421269452,2.3568314507767196,1.9164046528345138,0.6200978067069627,0.9836881282830572,1.059967585806053,1.5767258771692036,1.8198016937269246,0.808954782679157,0.6350376037210796
0.25341161648425875,-1.2258147350537163,1.3150798538884882,1.0915186657260105,2.075446591293587,0.8120918063728291,-0.41841870888793015,2.4656538616843084,0.9334574004097107,2.0828752055065145,0.5717778191052894,0.5500938942597203,2.3806481074734878,1.912555231017865,0.5528092223136266,0.9907241641379718,1.0941395496822361,1.5773870222322064,1.8062992450359532,0.7987240510954072,0.6079844191207154
0.2168619821003302,-1.2066865855090316,1.331511450428994,1.0625159382976146,2.052508940259069,0.8165474443531648,-0.4790037875949288,2.462664871850479,0.9962259412090961,2.1075483405796485,0.5599960283079713,0.6010250940957658,2.3749711629025514,1.9228964676321436,0.541355803895175,1.019083755009406,1.0846652790085047,1.5696213600964664,1.7953951193917213,0.758036200286474,0.5995398793068275
0.20621763613443242,-1.2501181850324898,1.2882934907332693,1.038055624109399,2.0562226626123237,0.8168834646987116,-0.4566312686652254,2.489656394064609,0.9469406317366735,2.111424941029665,0.5564194164260803,0.5993650406771596,2.388560559480237,1.9220702292991665,0.4905439799261714,1.0176483656696207,1.1073844130208657,1.5722584010003757,1.7856360969241758,0.7517533589110872,0.5829506976916612
0.1591820496316701,-1.2362169648731491,1.2832651279970526,0.9959265722952297,2.0392369100682486,0.8493960990922836,-0.4889141003864749,2.491943383804206,0.9683196522057728,2.1382407408061193,0.520472180277536,0.6427746833411117,2.378982269408156,1.932234518870401,0.5102098032276515,1.0253476861395567,1.0823563819188224,1.5845780640690763,1.7812670925849745,0.7371736656437924,0.5674142529069206
0.16447984133053584,-1.2594015606890578,1.255071168246568,0.9806465077615962,2.0449159469544864,0.8544076011476556,-0.47531070385929075,2.5025799906669794,0.9354067227089916,2.1464714713780593,0.5136121259538939,0.6348112938531267,2.3949054426750203,1.9299711269181532,0.4645203837122247,1.0104575691764235,1.0999009706955318,1.5862122436899233,1.7724740934086312,0.7298186660586466,0.5554985992453805
0.1369400073349443,-1.2438314085455116,1.268224197896075,0.9676077306605589,2.0324765436486723,0.8623851346116514,-0.5122530631173206,2.495588443337555,0.9685421780267061,2.1585615077334803,0.49404476546749837,0.6721965935511831,2.3810127582180454,1.9347319780211665,0.4732377434898837,1.0363961932246861,1.083887878111959,1.5939434458268158,1.7694259081291985,0.717994481803937,0.5459318014268055
0.13222199228498127,-1.2666123258182913,1.243999187618437,0.9515307522058101,2.035180228132058,0.8604480005776646,-0.49626349704253403,2.5199003583048074,0.938243224994348,2.1543579325041597,0.5080360464785401,0.6708292008922205,2.3904378369501837,1.9323265705795707,0.4407153712870898,1.0326966480377417,1.0920466219689149,1.5844314624050633,1.771844165343503,0.7165290760850203,0.5446345043083007
0.1200937155792282,-1.2498146720994903,1.256668977926608,0.9432100024917456,2.026405340302986,0.8717580331408828,-0.5267890780517112,2.508918460502265,0.9666813109195611,2.166994572472422,0.48500706704021235,0.6948538329955637,2.3835464737655254,1.9352944441122444,0.44714885361684387,1.0438276993022346,1.081749917155948,1.5896349330840929,1.7678529544580242,0.7050405839478964,0.5398505041532735
0.11366119641425503,-1.2690399997689816,1.2359371715727012,0.9292746949303168,2.028672554754995,0.8698406629485166,-0.512331541839542,2.5309155599130975,0.940490064529041,2.162734970084756,0.499051845025209,0.691048298731358,2.3917702237695235,1.9340976931958014,0.42050880888423564,1.0374758137056177,1.090323242877476,1.580145890023169,1.7693571250433417,0.702164596998384,0.5409730621554095
0.10901395025763616,-1.2555581657752712,1.2476956399865844,0.9176497675897952,2.0181122716011775,0.8773594180113848,-0.5306187822507868,2.5159019471383615,0.9722027624466054,2.1826480217148436,0.4866406047364577,0.7040151606851744,2.3914320610285964,1.936365222083795,0.4211236858594425,1.0363983417969094,1.082161787341194,1.5837391971249488,1.7643001170896149,0.6877969057708552,0.5389855615604348
0.10239879464130655,-1.2706325323879184,1.229373268762965,0.9061881650917645,2.020431976917831,0.8800368157102114,-0.5200548464101267,2.5380416176965337,0.937942093046475,2.1769065678084227,0.49785157061824203,0.7055349538627916,2.388848075906006,1.9408774134222428,0.40637292196472613,1.0299549113363784,1.0851524249355637,1.5825058829129866,1.7661243598652046,0.6930264703665957,0.5395778382449314
0.1118820640622467,-1.2746633071317877,1.2264360675058052,0.9194988279474043,2.026538741262295,0.8780561343981668,-0.5203603315236879,2.5325098549128846,0.9428576782272232,2.190369445030058,0.49992960684647686,0.7171318187204323,2.3831060942949107,1.9443631847493932,0.4031025096873175,1.0276266415211297,1.0778918199353535,1.5967168285648903,1.7457293152504996,0.6577615181594406,0.5343124937449716
0.09657865627851928,-1.2611174930017568,1.2405002868422055,0.8968634954159227,2.0091475357620268,0.882762122543222,-0.5462260280016998,2.5269790138737993,0.9638531065563457,2.1965450336787895,0.4877232280627682,0.7220971871703352,2.385237101488614,1.9465013505939546,0.39603639225966575,1.0245523630298647,1.0852463338334315,1.586052443073872,1.753995483161359,0.6699565245460884,0.5445871374490368
0.08812526664248459,-1.262683074633585,1.241212972727502,0.9075065696118712,2.0112078723134204,0.8810080548689191,-0.5631909936142482,2.5348492975294263,0.9436093705712006,2.1900081429626215,0.4875118900995997,0.7284106723762452,2.3800797339551583,1.9511374705588478,0.36426790242082396,1.0189531086997294,1.0974633958718982,1.5826268410664044,1.749756297833826,0.6685869944189325,0.5544151181517276
0.0924509213098346,-1.2754589339411546,1.2264878347069719,0.9037252544633975,2.015751459232513,0.8810306099624341,-0.5468754891433778,2.548071344998888,0.9317005561293502,2.194685377766809,0.5040247155215962,0.7355857928446177,2.3769348071265815,1.953256949828414,0.3652818072506861,1.0170237243369542,1.0867486302402252,1.58727485844605,1.7431645117577201,0.6488387710640746,0.5514719126965706
0.08194770639296939,-1.2645664033841355,1.236496051596047,0.8906473183358025,2.0055513489617036,0.8867769484271518,-0.573398554197433,2.545672622057542,0.9457460438444613,2.19381641987795,0.48355927290145245,0.7432533075122332,2.37312426038684,1.9563142013919492,0.3674858774078568,1.0219644628023152,1.0947116500696459,1.5834759112380627,1.7449435145860501,0.6570714026711209,0.556276607809853
0.0829713612645818,-1.2659548681477297,1.2369538622191918,0.8988190429513399,2.007096021933793,0.8852699220954493,-0.5886504626765137,2.5533498514085577,0.9302827496855856,2.1864293381056963,0.481708207050733,0.7486748960882158,2.3702242433127143,1.958607367127479,0.34178450632106244,1.0171277426535343,1.1059304347363381,1.5782408883380281,1.7415227514722116,0.6565108021932995,0.5674263337288339
0.08217767589072865,-1.277919132029469,1.2228808298090381,0.8949500784039551,2.0115267126459706,0.8853127771403607,-0.5735942792783334,2.566002332061581,0.9197321128237878,2.1903837726249358,0.4971269319020067,0.7557252605525716,2.3672674982886694,1.96023819121466,0.3436932128367411,1.015986104955068,1.0957881507555411,1.5826181851192034,1.7353166432994342,0.6375793122774192,0.5644595499971228
