error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t,3.cx,3.cy,3.rx,3.ry,3.t
0.736635041434868,-0.9486832980505135,1.5811388300841895,1.0,2.0,0.7853981633974483,-0.24157651686396608,2.288245611270737,1.0,2.0,0.7853981633974483,0.24157651686396653,2.288245611270737,2.0,1.0,0.7853981633974483,0.9486832980505139,1.5811388300841895,2.0,1.0,0.7853981633974483
0.6260263822979248,-0.9486817574916462,1.4377704212294398,1.0453358050202164,2.0906755074021883,0.5133792411515061,-0.2415765168766435,2.288245611270852,1.0000000000024059,1.999999999997266,0.7853981633992577,0.24157651689426615,2.288245611274644,2.000000000005566,0.9999999999802951,0.7853981634277991,0.9486817574740243,1.724507238934917,1.9093272207585494,0.9546616616783679,0.7853946557294337
0.6353875587913032,-0.9501628465087588,1.448895970441624,0.9777723564000763,2.013677375269868,0.46683900714380555,-0.39099183597898224,2.328839699193089,1.0027179503202481,2.0202326515980067,0.7944441748960419,0.2521675313455732,2.3459116796613437,2.0017104457262307,0.8756256546367802,0.8677481187234212,1.0889871511421687,1.615121533413796,1.9262293148789373,1.0088549289402418,0.7729056575103199
0.4749150187787154,-0.9928514385479179,1.3578372837788546,1.0600991944703844,2.0900737706458368,0.6044647828914184,-0.3499643904807133,2.332794657903556,0.980899552759925,2.0107463646970998,0.6534240700352201,0.3027854322688235,2.37115598943397,2.008390023794174,0.870079269058292,0.9022082833952804,1.0400303967598086,1.676980951593472,1.858597721282003,0.9177512533886598,0.6565047223598446
0.4490164549187652,-1.0019526882904748,1.3672355895817407,0.9862960817356387,2.023491688123796,0.5692006933730895,-0.4728526467095996,2.3612125759236786,0.9848839370200566,2.0150052614734806,0.6625643161089257,0.33863999180370336,2.4027674399464805,2.017014938337712,0.7806862915144112,0.9540658411356637,1.1361653431963719,1.6075532772579526,1.8728871876668403,0.9595524707917183,0.6598849375032078
0.3810074823506248,-1.019173582342476,1.3074414192066093,1.049902378766859,2.0893981838613414,0.6631967144104214,-0.43426445465241986,2.383869888600982,0.9903751607487892,2.033635943519868,0.5704840219228479,0.3634156505769978,2.377455097537032,1.992900021508672,0.7282531619274761,0.9538150583405712,1.0900223864178988,1.670002477365229,1.8395264098875184,0.904027802264541,0.599564578463569
0.325795789595475,-1.040392748337203,1.3080861090915368,0.9804504862736952,2.039769855068372,0.6287492466130645,-0.47400516388540337,2.382728494112713,1.0607673023942132,2.1050722932790547,0.6242646282105233,0.42128328809995175,2.40204419181233,2.005265888271766,0.6625665744534956,0.9741089630062398,1.0931146241226557,1.6459100876932724,1.813728942299687,0.8516365619558256,0.5976863593879244
0.33499483675727443,-1.0651449789911325,1.2800376418639203,0.8967528715091144,1.984601191900228,0.6378495045068501,-0.5260894327702148,2.431321557017831,1.0345869212032777,2.1003378147666236,0.6054381120115396,0.44195350094756086,2.4222528505777827,2.011244942916068,0.6297387201782388,0.987089635339983,1.1492809108137874,1.6051568332503185,1.8288234397809804,0.8911012255013918,0.6099329963122382
0.2596770574152156,-1.068129542756964,1.2440017752332504,0.9456895022815099,2.0241777367588285,0.7089345155444298,-0.5014636695784018,2.450673486333456,1.0355425450069315,2.1249483422006685,0.5494856286053634,0.46656035875124857,2.3922302937767097,1.9989245094356467,0.5824519809744318,0.997098847761457,1.103032853584118,1.6518633273664367,1.8089110928821017,0.8515409711222248,0.5575998126711683
0.20535899044818823,-1.0945033704700804,1.2111055267388786,0.8693367469744756,1.9876783512877707,0.7290046687248124,-0.5205699191974801,2.492309940820135,1.0463382821823002,2.155300889939391,0.5505703122933936,0.5133767646869526,2.397284941844372,2.011082057320839,0.5802081061435312,1.007389144656819,1.1016965249806088,1.6380684733064677,1.793052274026518,0.8134487019367967,0.5549101965746737
