error,0.cx,0.cy,0.rx,0.ry,1.cx,1.cy,1.rx,1.ry,2.cx,2.cy,2.rx,2.ry,3.cx,3.cy,3.rx,3.ry
0.7366362877875828,0.4472135954999579,1.7888543819998317,1.0,2.0,1.4472135954999579,1.7888543819998317,1.0,2.0,1.7888543819998317,1.4472135954999579,2.0,1.0,1.7888543819998317,0.4472135954999579,2.0,1.0
0.6877838846901903,0.4472135954999579,1.7888543819998317,1.0,2.0,1.4472135954896057,1.7888543820103737,1.000000000002804,1.9999999999968139,1.7888543820280207,1.4472135954782086,2.000000000006487,0.9999999999770356,2.086560781083498,0.7449240251471295,1.733724022699619,0.866858406294122
0.5126870815920832,0.4472135954999579,1.7888543819998317,1.0,2.0,1.2442701951525763,1.9153866085142086,1.0433244827358394,2.2030719838387913,1.857445822932074,1.503083174357257,2.020270782419293,0.7391684557702041,2.2096889368347203,0.552882477756943,1.714340360590153,0.8139927266187261
0.4248555014604577,0.4472135954999579,1.7888543819998317,1.0,2.0,1.349873782541883,2.032502290032254,0.8085192133265673,2.09133661893883,1.9416373000977711,1.5546544317883975,1.9642938430636017,0.614237508148409,2.213793549383666,0.48312016365345767,1.7583372393032455,0.7823585353480819
0.40270125928651596,0.4472135954999579,1.7888543819998317,1.0,2.0,1.5142836927392174,2.1594534442954183,0.9202154700616658,2.190265675470153,1.9270150231188927,1.4283628896760543,1.9564037523270208,0.562375877021865,2.177351127013121,0.5334131658931405,1.760754164167629,0.7983999130422905
0.359997862777227,0.4472135954999579,1.7888543819998317,1.0,2.0,1.5717362202658935,2.2878389421504175,0.7628120188066017,2.106378439883705,1.9907733870217803,1.3714378322434737,1.9096962131984214,0.4487674830946918,2.2429846099398074,0.544704951669063,1.7295877661316397,0.8064788947894288
0.30499729049178326,0.4472135954999579,1.7888543819998317,1.0,2.0,1.6120768915988226,2.3673572661273816,0.8964887034228989,2.192108146639274,2.0443214393433475,1.4084754346768062,1.941412198158815,0.42314140497872327,2.1975853383028436,0.463403677193678,1.69388757726307,0.6861194261833012
0.3323764039087623,0.4472135954999579,1.7888543819998317,1.0,2.0,1.6469029530071575,2.380506814152627,0.8788642750021367,2.216890835900043,2.0951828462995232,1.337778941350789,1.9274130700054828,0.4133301953740521,2.225814031874965,0.5770820693132682,1.6076959847777328,0.566766445906345
0.2464111152234393,0.4472135954999579,1.7888543819998317,1.0,2.0,1.681987662175673,2.5256694425707495,0.8594424235811537,2.1995188141763817,2.1224765426786445,1.2934136497899906,1.9473180832599328,0.4009934597978632,2.2344951913799576,0.48375398836551387,1.6531100651268196,0.6973061477923302
0.2523097847553172,0.4472135954999579,1.7888543819998317,1.0,2.0,1.755930318194176,2.546920187233666,0.8260917782431181,2.222439650358236,2.160986816342638,1.2707916787488458,1.9332139312024161,0.34737217175604274,2.236398236989643,0.512172122253129,1.588570189119494,0.587080371437797
0.20753132673154118,0.4472135954999579,1.7888543819998317,1.0,2.0,1.6710293209285692,2.6174999845219644,0.932133761728556,2.2105770494471586,2.175569604938309,1.2280622582361052,1.9419020322292726,0.3223076133925236,2.25076416198698,0.47627130411479,1.607996553701018,0.6418835858697436
0.2035123924718366,0.4472135954999579,1.7888543819998317,1.0,2.0,1.7355843636349488,2.6326729449554747,0.8612919888691718,2.2172927766495802,2.201150221278368,1.2351365208332599,1.9272764194605287,0.2281802239697506,2.285317846910706,0.46757474746332256,1.5880548237310559,0.6559248210446279
0.19217980095135817,0.4472135954999579,1.7888543819998317,1.0,2.0,1.7651176545585945,2.6745828768288846,0.9548770188839015,2.255377877975308,2.2139299511156496,1.181755694923718,1.936979163217061,0.26650948996567486,2.27037065380573,0.5016394634155739,1.5734251505711414,0.6201027213216209
