error,1.cx
0.22222222222222213,4.0
0.22222222222222213,3.888888888888889
0.22222222222222213,3.7777777777777777
0.22222222222222213,3.6666666666666665
0.22222222222222213,3.5555555555555554
0.22222222222222213,3.444444444444444
0.22222222222222213,3.333333333333333
0.22222222222222213,3.222222222222222
0.22222222222222213,3.1111111111111107
0.22222222222222213,2.9999999999999996
0.2149972835681605,2.8888888888888884
0.20232780828043595,2.781390247104808
0.18705484988904075,2.6802263429645903
0.17054436793661326,2.58669891802007
0.15371260425006844,2.5014267340517633
0.13720260322419592,2.424570431926729
0.12145654173771603,2.355969130314631
0.10676024448102975,2.295240859445773
0.0932776198432765,2.241860737205258
0.0810797393472458,2.1952219272836198
0.0701696392697467,2.154682057609997
0.06050299132528464,2.119597237975124
0.05200473486631968,2.0893457423124815
0.04458194324317416,2.0633433748793215
0.03813337201129553,2.0410524032577344
0.03255623329959727,2.0219857172520865
0.027750756659371198,2.005707600602288
0.0236230551427368,1.9918322222726024
0.020086742556345016,1.980020694701234
0.017063664626207856,1.9699773234230615
0.014484026561547764,1.9614454911099577
0.012286129206695556,1.954203477829184
0.010415868164001155,1.9480604132258361
0.008826104853629946,1.9428524791438355
0.007475984020352197,1.9384394267170206
0.00633024679513601,1.9347014347068445
0.005358570154916004,1.9315363113092765
0.004534950799571391,1.9288570262318185
0.0038371426794575197,1.9265895508320328
0.0032461515550520487,1.924670979492304
0.0027457862093726304,1.923047903714778
0.002322263635900698,1.9216750106100917
0.0019638642309674353,1.9205138787921414
0.0016606324001011141,1.9195319466766576
0.0014041178089318207,1.9187016304766071
0.0011871526077010114,1.9179995715721412
0.0010036602218684298,1.9174059952682907
0.0008484916538304133,1.9169041651573564
0.0007172856320767362,1.9164799193304412
0.000606349341917764,1.916121276514403
0.0005125568562256572,1.915818101843444
0.000433262743928825,1.915561823415331
0.00036622866238258944,1.9153451920433666
0.0003095610349492517,1.9151620777121754
0.0002616581772974941,1.9150072971947008
0.00022116546656389402,1.914876468106052
0.00018693734892917535,1.91476588537277
0.0001580051560182011,1.9146724166983053
0.0001335498516277095,1.9145934141202963
0.00011287896035896972,1.9145266391944824
0.00009540704136393185,1.914470199714303
0.00008063916596448562,1.914422496193621
0.00006815693952719193,1.9143821766106386
0.00005760667759477367,1.914348098140875
0.00004868940553304224,1.9143192948020775
0.00004115240137726739,1.914294950099311
0.00003478204438350785,1.9142743738986223
0.0000293977681619928,1.9142569828764306
0.000024846948111709177,1.9142422839923496
0.000021000579034008426,1.9142298605182937
0.00001774962096665056,1.9142193602287767
0.000015001910054379675,1.9142104854182933
0.000012679547171795535,1.9142029844632662
0.000010716690473033808,1.9141966446896803
9.0576894298533e-6,1.914191286344444
7.655507568787856e-6,1.9141867574997289
6.470389252721809e-6,1.9141829297459445
5.468732772559437e-6,1.914179694551318
4.622137827342554e-6,1.9141769601849319
3.906600418532302e-6,1.9141746491160183
3.301832349006384e-6,1.914172695815809
2.7906860455145788e-6,1.9141710448996345
2.358668406726716e-6,1.9141696495566118
1.9935299002682427e-6,1.9141684702224084
1.6849172618377262e-6,1.9141674734574583
1.4240799539877447e-6,1.9141666309988274
1.2036220612687831e-6,1.9141659189588505
1.0172925933304988e-6,1.91416531714782
8.598082464617018e-7,1.9141648085015233
7.267036028213436e-7,1.9141643785974
6.142045178847422e-7,1.9141640152455988
5.191211080307623e-7,1.9141637081433398
4.3875730451614636e-7,1.9141634485827859
3.7083440729279715e-7,1.9141632292041335
3.134264753706928e-7,1.91416304378693
2.6490571571058386e-7,1.9141628870736922
2.2389632958752514e-7,1.9141627546208344
1.8923550118565835e-7,1.9141626426726697
1.599404272634164e-7,1.9141625480549191
1.351804492510933e-7,1.9141624680847056
1.1425350127103329e-7,1.914162400494481
