error,0.cx,0.cy,0.rx,0.ry,1.cx,1.cy,1.rx,1.ry
0.328648904255436,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
0.06363360379546748,0.9619895035368105,0.0,1.1275706187992323,1.1275706187992323,0.038010496463189505,0.9619895035368105,0.9104398776639573,0.9104398776639573
0.019375634451843038,0.9522990279642523,0.0,1.1502035822177432,1.1506198881885876,0.047700972035747684,0.9519003827735526,0.8922437628233221,0.8925539622141215
0.008730820988469279,0.9455569830245303,0.0,1.1526662606296472,1.1534503265653997,0.05444301697546962,0.944810852236489,0.8959044880088894,0.8964660709392921
0.006532829456854822,0.9441498819140334,0.0,1.1557000816884102,1.1565695910017644,0.0558501180859665,0.9433209346811865,0.8934007660675002,0.8940228927995033
0.0027216989262042746,0.9418778693800879,0.0,1.1564966955272158,1.1575108867560708,0.05812213061991202,0.9409117287913187,0.8946293093600786,0.8953472216459292
0.001582993050479209,0.9409313360870208,0.0,1.1568250583673099,1.1579018842549127,0.059068663912979096,0.939905693896876,0.8951398601383664,0.8958989697925784
0.0007508888975638062,0.9407823096468425,0.0,1.156433631280916,1.1575208850990701,0.05921769035315738,0.9397471451529442,0.8957925330254101,0.8965577276743604
0.00031077056899039834,0.9405211526194204,0.0,1.1565238287382131,1.157628667810618,0.05947884738057952,0.9394692585523238,0.895933100643177,0.8967098454864435
0.00017947745596613718,0.9404130679728747,0.0,1.1565611126166369,1.1576732605581206,0.05958693202712516,0.939354219207254,0.8959912606244202,0.8967728024012311
0.00009421488670219302,0.940383851715044,0.0,1.1566232116067559,1.1577372886770356,0.05961614828495585,0.9393231195789148,0.8959398239244903,0.8967227227445164
0.00003895859352712194,0.940351084601636,0.0,1.1566345063370715,1.1577508042425733,0.059648915398363894,0.9392882391486712,0.8959574550951904,0.8967418106073685
0.00001610960330700184,0.9403375351512875,0.0,1.1566391760702102,1.1577563927939212,0.05966246484871234,0.9392738153402889,0.8959647454590272,0.8967497035857886
6.675397064864752e-6,0.9403319323766706,0.0,1.1566411069076328,1.1577587036509718,0.05966806762332926,0.9392678509306521,0.8959677600215284,0.8967529673775255
3.652127143205508e-6,0.9403296107340536,0.0,1.1566419069747493,1.157759661202434,0.05967038926594623,0.9392653794217594,0.8959690091694268,0.896754319807181
1.8845246185783537e-6,0.9403292661772523,0.0,1.15664100335652,1.1577587819444826,0.05967073382274752,0.9392650126223119,0.8959705143552341,0.8967558391658058
7.631214224701477e-7,0.9403286107565629,0.0,1.1566412292202355,1.1577590522693026,0.059671389243436936,0.939264314891108,0.8959708669991916,0.8967562209682526
5.135707518699739e-7,0.940328345349808,0.0,1.1566413206814432,1.1577591617348364,0.05967165465019179,0.9392640323508978,0.8959710097991154,0.8967563755757377
2.3356979611532935e-7,0.9403282617319122,0.0,1.156641498360972,1.1577593449430195,0.05967173826808758,0.9392639433349861,0.8959708626148605,0.896756232279842
1.0170493744410258e-7,0.9403281804984446,0.0,1.156641526354597,1.157759378447287,0.059671819501555236,0.9392638568574235,0.8959709063218564,0.8967562796008152
3.6663746788567764e-8,0.9403281451263851,0.0,1.1566415385440534,1.1577593930362837,0.05967185487361477,0.9392638192018877,0.8959709253534988,0.8967563002061194
1.9428906206098162e-8,0.9403281323750647,0.0,1.1566415429382457,1.1577593982954901,0.059671867624935065,0.9392638056273935,0.8959709322142404,0.8967563076341525
6.377558203762845e-9,0.9403281292117126,0.0,1.1566415496600422,1.1577594052264422,0.05967187078828716,0.9392638022598281,0.8959709266461098,0.8967563022131229
3.0683044160983997e-9,0.9403281269936554,0.0,1.1566415504243999,1.1577594061412666,0.059671873006344356,0.939263799898582,0.8959709278395169,0.8967563035052089
2.165253809582879e-9,0.9403281267041774,0.0,1.1566415496652314,1.1577594054025648,0.059671873295822346,0.9392637995904165,0.8959709291040852,0.8967563047816846
1.5486928961472302e-9,0.9403281259511217,0.0,1.1566415499247396,1.1577594057131582,0.05967187404887808,0.9392637987887466,0.8959709295092605,0.8967563052203625
1.7635385651804114e-9,0.9403281254125003,0.0,1.1566415501103522,1.1577594059353093,0.05967187458749949,0.9392637982153539,0.8959709297990612,0.896756305534126
9.150195046103704e-10,0.9403281247991575,0.0,1.1566415503217142,1.157759406188279,0.05967187520084229,0.9392637975624162,0.8959709301290653,0.8967563058914169
6.800684460017692e-10,0.940328124650177,0.0,1.1566415506382826,1.1577594065146977,0.05967187534982283,0.939263797403818,0.8959709298668298,0.8967563056361092
1.9418233687673592e-10,0.9403281244136553,0.0,1.1566415507197896,1.1577594066122496,0.0596718755863445,0.9392637971520275,0.8959709299940883,0.8967563057738903
7.346096758675813e-9,0.9403281243461205,0.0,1.1566415507430625,1.157759406640104,0.05967187565387937,0.9392637970801329,0.8959709300304249,0.8967563058132314
8.952186936195261e-9,0.9403281269010266,0.0,1.1566415498626244,1.1577594055863483,0.059671873098973205,0.9392637997999735,0.895970928655779,0.8967563043249206
7.195149975824933e-9,0.9403281237875368,0.0,1.156641550935554,1.1577594068704886,0.05967187621246304,0.9392637964854893,0.8959709303309662,0.8967563061386234
4.354199084621868e-9,0.9403281212851285,0.0,1.156641551797901,1.1577594079025921,0.05967187871487127,0.9392637938215356,0.8959709316773661,0.8967563075963526
2.730916937032646e-9,0.9403281197707773,0.0,1.1566415523197566,1.1577594085271772,0.05967188022922242,0.939263792209424,0.8959709324921501,0.8967563084785084
6.504666527629155e-9,0.9403281193261382,0.0,1.1566415532645689,1.1577594095013881,0.05967188067386155,0.9392637917360808,0.8959709317094966,0.8967563077165313
3.5729497971370705e-9,0.9403281215884026,0.0,1.1566415524849771,1.1577594085683307,0.05967187841159723,0.9392637941443878,0.8959709304923041,0.8967563063986933
5.334233277309863e-9,0.9403281228310423,0.0,1.156641552056755,1.1577594080558113,0.059671877168957534,0.9392637954672473,0.8959709298237122,0.8967563056748178
2.9061829331933353e-9,0.9403281209758441,0.0,1.156641552696069,1.1577594088209768,0.05967187902415573,0.9392637934922848,0.8959709308218861,0.8967563067555274
8.800123213470457e-9,0.9403281219865882,0.0,1.1566415523477596,1.1577594084041014,0.05967187801341153,0.9392637945682787,0.8959709302780636,0.8967563061667381
2.491665013204525e-9,0.9403281250471917,0.0,1.1566415512930548,1.1577594071417736,0.05967187495280809,0.9392637978264624,0.8959709286313314,0.8967563043838432
7.207948821141841e-9,0.9403281248121165,0.0,1.1566415506765602,1.1577594065418992,0.05967187518788326,0.9392637975762117,0.895970929658244,0.8967563054204255
5.1554704394440876e-9,0.9403281223052569,0.0,1.1566415515404411,1.1577594075758386,0.05967187769474281,0.9392637949075193,0.8959709310070388,0.8967563068807477
1.647700689777487e-8,0.9403281205122308,0.0,1.1566415521583302,1.1577594083153615,0.059671879487768906,0.9392637929987426,0.8959709319717616,0.8967563079252401
2.7100666433188536e-9,0.9403281262427852,0.0,1.1566415501835423,1.1577594059518284,0.05967187375721459,0.9392637990992386,0.8959709288884846,0.8967563045870175
6.143518804790915e-9,0.9403281253002485,0.0,1.156641550508347,1.157759406340572,0.05967187469975131,0.9392637980958555,0.8959709293956086,0.8967563051360739
2.635501844538979e-9,0.9403281274369089,0.0,1.1566415497720393,1.1577594054593192,0.05967187256309091,0.9392638003704501,0.8959709282459963,0.8967563038914039
3.06971018049218e-9,0.9403281265203051,0.0,1.1566415500879073,1.157759405837367,0.059671873479694666,0.9392637993946741,0.8959709287391674,0.8967563044253536
9.319156946130391e-9,0.9403281254526875,0.0,1.1566415504558156,1.1577594062776995,0.05967187454731217,0.9392637982581354,0.8959709293135901,0.8967563050472733
5.078763798405106e-9,0.9403281222115688,0.0,1.1566415515727273,1.1577594076144797,0.05967187778843086,0.9392637948077831,0.8959709310574471,0.8967563069353238
1.2435253549103464e-8,0.9403281204452206,0.0,1.1566415521814228,1.1577594083429996,0.05967187955477908,0.9392637929274065,0.895970932007816,0.8967563079642755
8.015688390816678e-10,0.9403281247700896,0.0,1.1566415506910435,1.1577594065592332,0.05967187522991011,0.9392637975314717,0.8959709296808563,0.8967563054449074
3.358029132538576e-10,0.9403281244913112,0.0,1.1566415507871124,1.1577594066742136,0.05967187550868852,0.9392637972346964,0.8959709298308507,0.8967563056073043
2.3179466679401628e-10,0.94032812445963,0.0,1.156641550704027,1.1577594065933683,0.059671875540369713,0.9392637972009701,0.8959709299692482,0.896756305747005
3.2863367582791625e-10,0.9403281243790139,0.0,1.156641550731808,1.157759406626618,0.059671875620985804,0.9392637971151497,0.8959709300126231,0.8967563057939664
9.757916696884195e-11,0.9403281242647181,0.0,1.1566415507711951,1.1577594066737587,0.05967187573528163,0.9392637969934754,0.895970930074119,0.8967563058605472
1.4973552953101432e-10,0.9403281242488306,0.0,1.1566415508049546,1.1577594067085684,0.05967187575116916,0.9392637969765623,0.8959709300461538,0.8967563058333208
6.727840756726167e-9,0.9403281241967539,0.0,1.1566415508229004,1.1577594067300472,0.05967187580324583,0.9392637969211237,0.8959709300741732,0.8967563058636571
4.6829398414605095e-9,0.9403281218568716,0.0,1.1566415516292399,1.1577594076951176,0.05967187814312813,0.939263794430188,0.8959709313331273,0.89675630722671
5.0607019963511135e-9,0.9403281202281875,0.0,1.1566415521904956,1.1577594083668588,0.05967187977181235,0.9392637926963625,0.8959709322094273,0.8967563081754683
8.523321465281342e-9,0.940328121988254,0.0,1.1566415515839648,1.1577594076409299,0.05967187801174586,0.9392637945700518,0.8959709312624382,0.8967563071501758
6.251940909418607e-10,0.9403281249525883,0.0,1.156641550562435,1.1577594064183079,0.05967187504741157,0.9392637977257516,0.8959709296675028,0.8967563054233607
4.471687742313435e-10,0.9403281247351515,0.0,1.1566415506373653,1.1577594065079884,0.05967187526484843,0.9392637974942779,0.8959709297844929,0.8967563055500243
7.041318472733593e-9,0.9403281245796302,0.0,1.156641550690959,1.1577594065721322,0.05967187542036969,0.9392637973287168,0.8959709298681698,0.8967563056406201
5.03628835857306e-9,0.9403281221307231,0.0,1.1566415515348691,1.1577594075821693,0.05967187786927671,0.9392637947217182,0.8959709311857839,0.8967563070671832
9.84076928278732e-9,0.9403281203791475,0.0,1.156641552138474,1.1577594083045963,0.05967187962085235,0.9392637928570678,0.8959709321282046,0.8967563080875295
4.297389666341189e-10,0.9403281238016782,0.0,1.1566415509590466,1.157759406892994,0.0596718761983216,0.9392637965005435,0.8959709302867405,0.8967563060938009
2.3605131738158036e-10,0.9403281239511375,0.0,1.1566415509075418,1.1577594068313504,0.05967187604886227,0.9392637966596513,0.8959709302063251,0.8967563060067363
7.503334370495551e-9,0.9403281240332341,0.0,1.156641550879251,1.1577594067974901,0.05967187596676575,0.9392637967470476,0.8959709301621538,0.8967563059589125
2.2641125085876013e-9,0.9403281214236421,0.0,1.156641551778534,1.157759407873801,0.05967187857635774,0.9392637939689908,0.895970931566223,0.8967563074790795
2.4910291607227464e-9,0.94032812221108,0.0,1.1566415515071775,1.157759407549027,0.05967187778891984,0.9392637948072626,0.8959709311425486,0.8967563070203729
5.811406023070731e-9,0.9403281230774374,0.0,1.1566415512086248,1.157759407191703,0.05967187692256237,0.9392637957295487,0.8959709306764122,0.8967563065156933
3.9875555635227045e-9,0.9403281210562828,0.0,1.1566415519051285,1.1577594080253162,0.05967187894371694,0.9392637935779165,0.8959709317638775,0.8967563076930775
1.429421248033691e-9,0.9403281224431187,0.0,1.1566415514272155,1.157759407453324,0.0596718775568811,0.9392637950542808,0.8959709310177021,0.8967563068852032
5.6990913654964e-9,0.9403281229402585,0.0,1.1566415512558976,1.1577594072482815,0.05967187705974129,0.939263795583514,0.8959709307502202,0.8967563065956041
4.114707158331399e-9,0.9403281209581659,0.0,1.1566415519389401,1.1577594080657838,0.05967187904183384,0.9392637934734656,0.8959709318166685,0.8967563077502335
2.260168552314923e-9,0.9403281223892239,0.0,1.1566415514457877,1.1577594074755524,0.05967187761077582,0.9392637949969069,0.8959709310466997,0.8967563069165986
8.299594900229579e-10,0.9403281231752901,0.0,1.156641551174904,1.157759407151344,0.05967187682470959,0.9392637958337184,0.8959709306237633,0.896756306458691
5.936267588602107e-10,0.9403281234639426,0.0,1.1566415510754324,1.157759407032291,0.05967187653605717,0.9392637961410051,0.8959709304684563,0.8967563062905421
6.296891646995206e-9,0.9403281236704006,0.0,1.1566415510042856,1.1577594069471386,0.05967187632959914,0.9392637963607912,0.8959709303573733,0.896756306170274
3.4379346314228343e-9,0.9403281214803986,0.0,1.1566415517589752,1.1577594078503919,0.05967187851960123,0.9392637940294113,0.8959709315356856,0.8967563074460171
7.960166720222261e-9,0.9403281226760812,0.0,1.1566415513469348,1.1577594073572397,0.059671877323918585,0.9392637953022824,0.8959709308923586,0.8967563067494955
1.0279895268361372e-9,0.9403281254445554,0.0,1.1566415503928997,1.1577594062153989,0.05967187455544443,0.9392637982494781,0.8959709294028041,0.8967563051367748
7.456749551160158e-9,0.9403281250870299,0.0,1.1566415505161054,1.157759406362858,0.059671874912969915,0.9392637978688723,0.8959709295951677,0.8967563053450444
2.1248538484286428e-9,0.9403281224936397,0.0,1.1566415514098054,1.1577594074324864,0.05967187750636012,0.9392637951080632,0.8959709309905196,0.8967563068557733
1.167161506332448e-9,0.9403281232326447,0.0,1.1566415511551393,1.1577594071276882,0.05967187676735512,0.9392637958947755,0.8959709305929041,0.8967563064252804
4.506491846356653e-10,0.940328123638573,0.0,1.1566415510152537,1.1577594069602655,0.05967187636142688,0.9392637963269088,0.8959709303744978,0.8967563061888147
