error,0.cx,0.cy,0.rx,0.ry,0.t,1.cx,1.cy,1.rx,1.ry,1.t,2.cx,2.cy,2.rx,2.ry,2.t
0.45887274927705635,-0.5,0.0,1.0,1.0,0.0,0.0,0.86602783203125,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0
0.32938652482562386,-0.5732201984921728,0.017849273613185838,1.0718496789749037,1.1239177026091387,-2.2393818587498726e-17,-6.497191209429278e-17,0.8303292848048783,0.9719623398875452,0.9719624265723679,-5.780703446323498e-17,0.5732201984921729,0.01784927361318584,0.8829677826453782,0.9350358062796132,0.0
0.16296058160226462,-0.5850970394600002,-0.0592695041554934,1.1288681338952267,1.1265740559758246,0.002357863440251417,0.04673526117229392,0.9224078116159251,0.9534881751443912,0.9505849149405468,2.1545535126270416e-9,0.5383617782877064,0.002889524570818345,0.8490078631687663,0.8740548827636612,-0.000017210859069934258
0.1227234455014003,-0.5993009103471164,-0.06814417787930033,1.14389501541075,1.1436442459163918,0.0023485631559128466,0.048858588131859684,0.9369547483085061,0.9655871409329707,0.9621539572718418,-4.895708712791555e-7,0.5504423222152568,-0.002782738397955698,0.7978611692452479,0.8235486389765346,9.247309114340127e-6
0.08151714044958487,-0.6041543192219573,-0.05627774903972269,1.15735615423934,1.172643484844368,0.002349750829039247,0.03421888840531276,0.9361369488726834,0.9388607975683237,0.9284413258976566,0.000046784829161218883,0.5699354308166446,-0.01383136780171057,0.7947252438429571,0.8245241251636125,-0.0002463122425198224
0.07077531535498477,-0.6127450854893126,-0.07290706376590364,1.1599256540802967,1.1655493572037623,0.002476533682115361,0.03952363823973556,0.9627650504920661,0.9258822949101446,0.9142124692152753,0.00004197662059683524,0.5732214472495771,-0.023830154694912262,0.797171604226417,0.8191274876666224,-0.00022348911599711068
0.05462269871904641,-0.6238409599899024,-0.07930667132304195,1.160675934730846,1.170776801047735,0.0025162146773451744,0.04623316419383256,0.9634905621144977,0.9349549941996995,0.921213168463268,-0.000035950359479028663,0.5776077957960699,-0.018156058760205568,0.773500907236725,0.8026438264093815,-0.00022362219395877537
0.0486305184655351,-0.6294779349709304,-0.07457452892506578,1.1629639654657407,1.1838799289264101,0.0025212014083197797,0.04303876095480638,0.9578039324201918,0.9240990618456949,0.905764775253352,-9.40104841928234e-6,0.5864391740161241,-0.017201571463875798,0.7722360477832139,0.8085799759947055,-0.00038253307082278417
0.045025357212918636,-0.6388301425580927,-0.07937411082780636,1.1570611901576566,1.183490639089145,0.002677613466356429,0.04181240806555113,0.9694985769302369,0.9243853117249407,0.8965071050088644,0.00003986744395414492,0.5970177344925416,-0.024096634071180265,0.7651620628314443,0.8051090801224475,-0.0007283697240195314
0.03852200082608593,-0.6378079097180019,-0.08510883779975306,1.1645505110350653,1.1871045900643935,0.0028897588913989352,0.04621334248197299,0.9742706918084368,0.930128566573297,0.8958239710411277,-0.00007378121871866977,0.591594567236029,-0.023134021977433496,0.751705748856886,0.7943095870944011,-0.0009483721334063781
0.038909383000429267,-0.6349437448031237,-0.0828167537496346,1.1554002840189486,1.1789477046142258,0.002893252655137417,0.041143659594523534,0.9785191663978465,0.9386126714581621,0.8991378036029779,0.0001204144278712883,0.5938000852086002,-0.0296745806169616,0.7563816061878534,0.7976144627193282,-0.0012451611626458213
0.038187632996370575,-0.6384219489897817,-0.0790672171402026,1.1573791745952113,1.1884129558840413,0.0028894352334254262,0.03879343269362515,0.9739689226027514,0.9307992504030628,0.8882663191906172,0.00017885991938078303,0.5996285162961565,-0.028873873431298394,0.7556833608608682,0.8018841038157019,-0.0013919354661401382
0.0372145797529847,-0.6372893993422493,-0.08384300870515743,1.1639314559306315,1.1914679868490465,0.0030964185754392875,0.04240113059063139,0.977893089875753,0.9355457159176469,0.8877893858924663,0.000034807205856301576,0.5948882687516179,-0.028022249139345118,0.744297442338849,0.7927133464099486,-0.0016056189905524457
0.03439144940022425,-0.6344039490263458,-0.08153256737772459,1.1551009709528242,1.1836107908011626,0.003098360757395176,0.03751649877572123,0.9818224291560594,0.9437329597050927,0.8912139155822546,0.0002991664430750853,0.5968874502506246,-0.03426202974708446,0.7489553904068702,0.7958747100176978,-0.0019287308851655628
0.033361648545079337,-0.6373236799107748,-0.07807470667318261,1.1569538217006672,1.1920295728053647,0.0030901016006596098,0.03538941270685353,0.9776811372024822,0.9368433689276601,0.8816347561179744,0.00037107275482140554,0.6019342672039213,-0.03357859849804918,0.7483859823453046,0.7995777703488772,-0.002074544163865958
0.0347063720718898,-0.6361385713290806,-0.08218563206508335,1.1628251499350286,1.1946944203127245,0.0032908641842194055,0.038443194940375895,0.9810267514069619,0.9408964101043398,0.881294789456133,0.00021119098094050834,0.5976953763887047,-0.032813287310628186,0.7384722389752936,0.7915548988466183,-0.002279047128064682
0.031150624588553114,-0.6333456372690908,-0.07994669363795365,1.1545973084806076,1.1873892053276087,0.003291070698966752,0.03389832300832138,0.9845427159848045,0.9485179966783573,0.8846678097480094,0.0005220984335393853,0.5994473142607694,-0.03856819031560043,0.7429285945031222,0.794473964030621,-0.0026070388359618365
0.029725010197633527,-0.6381995393013171,-0.08279951627280195,1.156066885443311,1.1905539128532898,0.0033836749976764616,0.03656831787520174,0.9854362279923152,0.9403372185600044,0.8751806898690355,0.00034472700531413473,0.6016312214261154,-0.03660887968826286,0.7450512372427985,0.7990241861060214,-0.0026013384586942323
0.031593008050714716,-0.6321952752787736,-0.0823815179998344,1.1544631071352935,1.1859295909280365,0.0034527581965536724,0.03497070854329592,0.9876923002198582,0.9499205998197162,0.8806598612096707,0.0004637450878790644,0.5972245667354777,-0.039282950188773445,0.7441993260488786,0.7970748627592862,-0.00290653947894632
0.029615452857492237,-0.6347720014892162,-0.07910993145007,1.1562484404715623,1.1936941685763962,0.003442150866627631,0.03300914550396033,0.9838005251028099,0.9435987283277254,0.871869282683196,0.0005541208919072781,0.6017628559852559,-0.038662761621489496,0.7437543895221178,0.8004315686984647,-0.003055743592882197
0.030715018500507053,-0.6334936579341354,-0.08271694046101116,1.1616363860564594,1.1960486175531615,0.0036291365218835124,0.03561659843305792,0.9867062341350686,0.9470958702000895,0.8716319974875733,0.00037277494003577115,0.5978770595010775,-0.037961461642807066,0.7350207028694469,0.7933219614550505,-0.0032546233628605445
0.02877320047477365,-0.6309147499036941,-0.08066826582703537,1.1543765366245773,1.1895867850617754,0.0036284445651503317,0.03164947914859619,0.9897125726508508,0.9537926586387923,0.8747450383360117,0.0007226497408142787,0.599265270755098,-0.043016474792565026,0.7391348460866289,0.7958912750712637,-0.003571182212881433
0.0270319601373506,-0.6353467922260362,-0.08329509725598022,1.1557854459630037,1.1924992314743827,0.003718673568884362,0.03405747170888212,0.9905439284032068,0.9462711522864303,0.8659010879564467,0.0005210424264618953,0.6012893205171541,-0.0412209991159762,0.7410963003966369,0.8000708596797129,-0.0035657105958977597
0.028566045205651404,-0.6297410353131732,-0.08286564472717976,1.1544477221561364,1.1883315239844354,0.0037841129901785586,0.032599507856841486,0.9925030341080064,0.9548429733297067,0.8709892063212696,0.000657098829077131,0.5971415274563316,-0.04360955734957629,0.7404475926651003,0.798298267387026,-0.003864995897666424
0.02645818129163568,-0.6319888893406445,-0.07983088053901947,1.156123903258194,1.1953750534051337,0.003771923169584924,0.030817617176275933,0.9889220300237586,0.9491366927066825,0.863043070206766,0.0007593269125465446,0.6011712721643685,-0.043063317453488716,0.7401023912086848,0.8012868046791524,-0.004011359590506681
0.02781131988578849,-0.6306670139562717,-0.08301983929425785,1.1610749291455034,1.1974701438971167,0.003944280092073064,0.03306049001317474,0.9914787574606797,0.9521765966204903,0.8628694682281415,0.0005688657500235966,0.5976065239430969,-0.04243108613517146,0.7323594636442696,0.7949473041134708,-0.004201503638352949
